"corpus","preloaded/detenten20_rft3"
"subcorpus","-"
"concordance size","1749"
"query","Query:[lc=""kiezdeutsch"" | lemma_lc=""kiezdeutsch"" | ascii=""kiezdeutsch""]"
"Reference","Left","KWIC","Right"
"hausarbeiten.de,https://m.hausarbeiten.de/document/282491,„Lassma Kiez sprechen, lan! - Hausarbeiten.de,2020-07-28 12:14,2020,doc#28452894,#13266817244","<s> 1. Einleitung </s><s> Die vorliegende Arbeit müsste ich ""Lassma Kiez sprechen, lan!: Eine linguistische Untersuchung von","Kiezdeutsch",""" nennen. </s><s> Das linguistische Hauptseminar 52-149 Metaphern von Sprache bei Herrn Prof. Dr. Svend Sager im"
"hausarbeiten.de,https://m.hausarbeiten.de/document/282491,„Lassma Kiez sprechen, lan! - Hausarbeiten.de,2020-07-28 12:14,2020,doc#28452894,#13266817318","Grund beschäftige ich mich in dieser Seminararbeit ebenfalls mit der Analyse des Kiezdeutschs. </s><s> Was ist eigentlich","Kiezdeutsch","? </s><s> Wer spricht Kiezdeutsch? </s><s> Kann man Kiezdeutsch als einen Dialekt akzeptieren oder ist es falsches Deutsch? </s><s> Diese"
"hausarbeiten.de,https://m.hausarbeiten.de/document/282491,„Lassma Kiez sprechen, lan! - Hausarbeiten.de,2020-07-28 12:14,2020,doc#28452894,#13266817322","in dieser Seminararbeit ebenfalls mit der Analyse des Kiezdeutschs. </s><s> Was ist eigentlich Kiezdeutsch? </s><s> Wer spricht","Kiezdeutsch","? </s><s> Kann man Kiezdeutsch als einen Dialekt akzeptieren oder ist es falsches Deutsch? </s><s> Diese Hausarbeit soll als"
"hausarbeiten.de,https://m.hausarbeiten.de/document/282491,„Lassma Kiez sprechen, lan! - Hausarbeiten.de,2020-07-28 12:14,2020,doc#28452894,#13266817326","ebenfalls mit der Analyse des Kiezdeutschs. </s><s> Was ist eigentlich Kiezdeutsch? </s><s> Wer spricht Kiezdeutsch? </s><s> Kann man","Kiezdeutsch","als einen Dialekt akzeptieren oder ist es falsches Deutsch? </s><s> Diese Hausarbeit soll als Endarbeit und Modulabschluss"
"hausarbeiten.de,https://m.hausarbeiten.de/document/282491,„Lassma Kiez sprechen, lan! - Hausarbeiten.de,2020-07-28 12:14,2020,doc#28452894,#13266817361","für das Seminar Metaphern von Sprache dienen und sie soll dazu beitragen, eine sprachwissenschaftliche Sicht auf","Kiezdeutsch","zu entwickeln. </s><s> In der Arbeit werden die Begriffe Jugendsprache, Kiezdeutsch, Dialekt, Soziolekt, Regiolekt usw."
"hausarbeiten.de,https://m.hausarbeiten.de/document/282491,„Lassma Kiez sprechen, lan! - Hausarbeiten.de,2020-07-28 12:14,2020,doc#28452894,#13266817373","sprachwissenschaftliche Sicht auf Kiezdeutsch zu entwickeln. </s><s> In der Arbeit werden die Begriffe Jugendsprache,","Kiezdeutsch",", Dialekt, Soziolekt, Regiolekt usw. anhand der abstrakten Beispiele diskutiert. </s><s> Was ist eigentlich Kiezdeutsch? </s>"
"hausarbeiten.de,https://m.hausarbeiten.de/document/282491,„Lassma Kiez sprechen, lan! - Hausarbeiten.de,2020-07-28 12:14,2020,doc#28452894,#13266817390",", Kiezdeutsch, Dialekt, Soziolekt, Regiolekt usw. anhand der abstrakten Beispiele diskutiert. </s><s> Was ist eigentlich","Kiezdeutsch","? </s><s> Ist es ein Dialekt oder eine neue Art der Sprache? </s><s> ""Kanak-Sprak"", ""Türkendeutsch"" oder ""Kiezdeutsch"" sind nur drei"
"hausarbeiten.de,https://m.hausarbeiten.de/document/282491,„Lassma Kiez sprechen, lan! - Hausarbeiten.de,2020-07-28 12:14,2020,doc#28452894,#13266817412","ist eigentlich Kiezdeutsch? </s><s> Ist es ein Dialekt oder eine neue Art der Sprache? </s><s> ""Kanak-Sprak"", ""Türkendeutsch"" oder ""","Kiezdeutsch",""" sind nur drei der Begriffe, die für die Sprache jugendlicher Migranten gebraucht werden. </s><s> Diese neue Art des Dialekts"
"hausarbeiten.de,https://m.hausarbeiten.de/document/282491,„Lassma Kiez sprechen, lan! - Hausarbeiten.de,2020-07-28 12:14,2020,doc#28452894,#13266817452","werden. </s><s> Diese neue Art des Dialekts kann als ""krass reden"" oder ""Kiezsprache von den Jugendlichen"" benannt werden"". </s><s> ""","Kiezdeutsch",""" kann als ein sprachliches Phänomen in der Sprachwissenschaft akzeptiert werden, welches sich vor allem in"
"hausarbeiten.de,https://m.hausarbeiten.de/document/282491,„Lassma Kiez sprechen, lan! - Hausarbeiten.de,2020-07-28 12:14,2020,doc#28452894,#13266817481",", welches sich vor allem in Megastädten mit vielen verschiedenen Einwanderergruppen etabliert hat. </s><s> Außerdem ist an","Kiezdeutsch","interessant, dass nicht nur die jungen Migranten diese Sprache gebrauchen, sondern auch die deutschen Freunde aus"
"hausarbeiten.de,https://m.hausarbeiten.de/document/282491,„Lassma Kiez sprechen, lan! - Hausarbeiten.de,2020-07-28 12:14,2020,doc#28452894,#13266817509","auch die deutschen Freunde aus ihrer unmittelbaren Umgebung. </s><s> Diese deutschen Jugendlichen beherrschen neben","Kiezdeutsch","durchaus die standardsprachlichen Varietäten des Deutschen. </s><s> Ähnliche Jugendsprachen gibt es auch in anderen"
"hausarbeiten.de,https://m.hausarbeiten.de/document/282491,„Lassma Kiez sprechen, lan! - Hausarbeiten.de,2020-07-28 12:14,2020,doc#28452894,#13266817539","Jugendsprachen gibt es auch in anderen Ländern von Europa wie in Schweden, in Dänemark und in den Niederlanden. </s><s> In","Kiezdeutsch","sieht man sprachliche Kreativität, mit anderem Wort ""Neuerungen"", und ""grammatische Innovation"". </s><s> Die"
"hausarbeiten.de,https://m.hausarbeiten.de/document/282491,„Lassma Kiez sprechen, lan! - Hausarbeiten.de,2020-07-28 12:14,2020,doc#28452894,#13266817562","man sprachliche Kreativität, mit anderem Wort ""Neuerungen"", und ""grammatische Innovation"". </s><s> Die Jugendlichen, die","Kiezdeutsch","sprechen, verwenden beispielsweise eine Reihe neuer Fremdwörter aus dem Türkischen, Arabischen oder Russischen,"
"hausarbeiten.de,https://m.hausarbeiten.de/document/282491,„Lassma Kiez sprechen, lan! - Hausarbeiten.de,2020-07-28 12:14,2020,doc#28452894,#13266817629","dem Arabischen usw. </s><s> Diese Hausarbeit mit dem Titel ""Lassma Kiez sprechn lan!: Eine linguistische Untersuchung von","Kiezdeutsch",""" – eine grammatische und linguistische Untersuchung zu Kiezdeutsch – untersucht auf der Basis eines Korpus"
"hausarbeiten.de,https://m.hausarbeiten.de/document/282491,„Lassma Kiez sprechen, lan! - Hausarbeiten.de,2020-07-28 12:14,2020,doc#28452894,#13266817638","lan!: Eine linguistische Untersuchung von Kiezdeutsch"" – eine grammatische und linguistische Untersuchung zu","Kiezdeutsch","– untersucht auf der Basis eines Korpus gesprochener Sprache von Jugendlichen verschiedene grammatische und"
"hausarbeiten.de,https://m.hausarbeiten.de/document/282491,„Lassma Kiez sprechen, lan! - Hausarbeiten.de,2020-07-28 12:14,2020,doc#28452894,#13266817717","Städten, immer öfter zu beobachten. </s><s> Diese Art des Deutschen wird ""Türkendeutsch"", ""Kanak Sprak"" oder meistens ""","Kiezdeutsch",""" genannt. </s><s> Kiezdeutsch wird häufig von den Jugendlichen mit Migrationshintergrund gesprochen. </s><s> Können diese"
"hausarbeiten.de,https://m.hausarbeiten.de/document/282491,„Lassma Kiez sprechen, lan! - Hausarbeiten.de,2020-07-28 12:14,2020,doc#28452894,#13266817721","zu beobachten. </s><s> Diese Art des Deutschen wird ""Türkendeutsch"", ""Kanak Sprak"" oder meistens ""Kiezdeutsch"" genannt. </s><s>","Kiezdeutsch","wird häufig von den Jugendlichen mit Migrationshintergrund gesprochen. </s><s> Können diese Jugendlichen, die"
"hausarbeiten.de,https://m.hausarbeiten.de/document/282491,„Lassma Kiez sprechen, lan! - Hausarbeiten.de,2020-07-28 12:14,2020,doc#28452894,#13266817736","wird häufig von den Jugendlichen mit Migrationshintergrund gesprochen. </s><s> Können diese Jugendlichen, die","Kiezdeutsch","in großen Städten sprechen, nicht richtig Deutsch? </s><s> Wieso haben sie eine große Tendenz, diese Sprache zu sprechen? </s>"
"hausarbeiten.de,https://m.hausarbeiten.de/document/282491,„Lassma Kiez sprechen, lan! - Hausarbeiten.de,2020-07-28 12:14,2020,doc#28452894,#13266817768","? </s><s> Wieso haben sie eine große Tendenz, diese Sprache zu sprechen? </s><s> Heike Wiese wollte uns in ihrem Buch zeigen, dass","Kiezdeutsch","ein neuer Dialekt im Deutschen ist. </s><s> Jetzt möchte ich einen Abschnitt dazu aus dem Buch von Heike Wiese zitieren. </s><s> "" In"
"hausarbeiten.de,https://m.hausarbeiten.de/document/282491,„Lassma Kiez sprechen, lan! - Hausarbeiten.de,2020-07-28 12:14,2020,doc#28452894,#13266817898","sprachliche Entwicklungen[1]. </s><s> Im folgenden Gesprächsausschnitt findet man ganz verschiedene Konstruktionen bei","Kiezdeutsch","aus dem Standarddeutsch. </s><s> In diesem Gespräch sprechen zwei junge Frauen mit türkischem Migrationshintergund in"
"hausarbeiten.de,https://m.hausarbeiten.de/document/282491,„Lassma Kiez sprechen, lan! - Hausarbeiten.de,2020-07-28 12:14,2020,doc#28452894,#13266818012","ganz anderen Aussprache. </s><s> Bei der geschriebenen Sprache spricht man normalerweise dieses Pronomen als ""ich"" aus. </s><s> Die","Kiezdeutsch","sprechenden Jugendlichen sprechen aber im Allgemeinen ""ich"" als ""isch"" bei der gesprochenen Sprache aus. </s><s> In der"
"hausarbeiten.de,https://m.hausarbeiten.de/document/282491,„Lassma Kiez sprechen, lan! - Hausarbeiten.de,2020-07-28 12:14,2020,doc#28452894,#13266818074",", Solarium gehen). </s><s> Nach diesen einführenden Beispielen möchte ich hier noch einmal die Definition von Heike Wiese für","Kiezdeutsch","zitieren. </s><s> "" Kiezdeutsch ist ein Sprachgebrauch im Deutschen, der sich unter Jugendlichen in Wohnvierteln wie"
"hausarbeiten.de,https://m.hausarbeiten.de/document/282491,„Lassma Kiez sprechen, lan! - Hausarbeiten.de,2020-07-28 12:14,2020,doc#28452894,#13266818078","einführenden Beispielen möchte ich hier noch einmal die Definition von Heike Wiese für Kiezdeutsch zitieren. </s><s> ""","Kiezdeutsch","ist ein Sprachgebrauch im Deutschen, der sich unter Jugendlichen in Wohnvierteln wie Berlin-Kreuzberg entwickelt"
"hausarbeiten.de,https://m.hausarbeiten.de/document/282491,„Lassma Kiez sprechen, lan! - Hausarbeiten.de,2020-07-28 12:14,2020,doc#28452894,#13266818128","– und die Ausschnitte,[...], stammen auch alle aus Gesprächen unter Kreuzberger Jugendlichen[3]. </s><s> "" </s><s> Natürlich ist","Kiezdeutsch","nicht auf Kreuzberg beschränkt, Jugendliche sprechen diesen neu entwickelten Dialekt in multiethnischen"
"hausarbeiten.de,https://m.hausarbeiten.de/document/282491,„Lassma Kiez sprechen, lan! - Hausarbeiten.de,2020-07-28 12:14,2020,doc#28452894,#13266818157","Wohngebieten in Deutschland, wo Menschen mit unterschiedlicher Herkunft zusammenleben. </s><s> Das bedeutet, dass","Kiezdeutsch","als eine informelle, alltagssprachliche Form des Deutschen zu akzeptieren ist. </s><s> Man kann gerne sagen, dass"
"hausarbeiten.de,https://m.hausarbeiten.de/document/282491,„Lassma Kiez sprechen, lan! - Hausarbeiten.de,2020-07-28 12:14,2020,doc#28452894,#13266818176","als eine informelle, alltagssprachliche Form des Deutschen zu akzeptieren ist. </s><s> Man kann gerne sagen, dass","Kiezdeutsch","Deutsch ist. </s><s> "" Kiezdeutsch ist jedoch nichts Exotisches oder Fremdes, sondern ist ein deutscher Dialekt mit hohem"
"hausarbeiten.de,https://m.hausarbeiten.de/document/282491,„Lassma Kiez sprechen, lan! - Hausarbeiten.de,2020-07-28 12:14,2020,doc#28452894,#13266818181",", alltagssprachliche Form des Deutschen zu akzeptieren ist. </s><s> Man kann gerne sagen, dass Kiezdeutsch Deutsch ist. </s><s> ""","Kiezdeutsch","ist jedoch nichts Exotisches oder Fremdes, sondern ist ein deutscher Dialekt mit hohem Wiedererkennungswert"" ("
"hausarbeiten.de,https://m.hausarbeiten.de/document/282491,„Lassma Kiez sprechen, lan! - Hausarbeiten.de,2020-07-28 12:14,2020,doc#28452894,#13266818221",""" (Wiese, Heike (2012): S.15) </s><s> Das habe ich im vorigen Satz gemeint. </s><s> Die sprachlichen Eigenheiten von","Kiezdeutsch","können nicht getrennt vom System der deutschen Grammatik analysiert werden. </s><s> Wenn man eine sprachliche Einheit in"
"hausarbeiten.de,https://m.hausarbeiten.de/document/282491,„Lassma Kiez sprechen, lan! - Hausarbeiten.de,2020-07-28 12:14,2020,doc#28452894,#13266818239","können nicht getrennt vom System der deutschen Grammatik analysiert werden. </s><s> Wenn man eine sprachliche Einheit in","Kiezdeutsch","sieht, wäre es auch möglich, dass man diese Einheit im Standarddeutsch sehen kann. </s><s> Heike Wiese verwendet einen"
"hausarbeiten.de,https://m.hausarbeiten.de/document/282491,„Lassma Kiez sprechen, lan! - Hausarbeiten.de,2020-07-28 12:14,2020,doc#28452894,#13266818263","auch möglich, dass man diese Einheit im Standarddeutsch sehen kann. </s><s> Heike Wiese verwendet einen anderen Begriff für","Kiezdeutsch","und sie nennt Kiezdeutsch als "" Turbodialekt "" in ihrem Buch: </s><s> "" Das Besondere an Kiezdeutsch ist der Aspekt, der es zu"
"hausarbeiten.de,https://m.hausarbeiten.de/document/282491,„Lassma Kiez sprechen, lan! - Hausarbeiten.de,2020-07-28 12:14,2020,doc#28452894,#13266818267","Einheit im Standarddeutsch sehen kann. </s><s> Heike Wiese verwendet einen anderen Begriff für Kiezdeutsch und sie nennt","Kiezdeutsch","als "" Turbodialekt "" in ihrem Buch: </s><s> "" Das Besondere an Kiezdeutsch ist der Aspekt, der es zu einem so spannenden"
"hausarbeiten.de,https://m.hausarbeiten.de/document/282491,„Lassma Kiez sprechen, lan! - Hausarbeiten.de,2020-07-28 12:14,2020,doc#28452894,#13266818280","einen anderen Begriff für Kiezdeutsch und sie nennt Kiezdeutsch als "" Turbodialekt "" in ihrem Buch: </s><s> "" Das Besondere an","Kiezdeutsch","ist der Aspekt, der es zu einem so spannenden deutschen Dialekt macht, dass es sehr viel dynamischer ist als andere"
"hausarbeiten.de,https://m.hausarbeiten.de/document/282491,„Lassma Kiez sprechen, lan! - Hausarbeiten.de,2020-07-28 12:14,2020,doc#28452894,#13266818305","Aspekt, der es zu einem so spannenden deutschen Dialekt macht, dass es sehr viel dynamischer ist als andere Dialekte. </s><s>","Kiezdeutsch","kann man sich als eine Art vorstellen, in dem wir Sprachentwicklung wie im Zeitraffer beobachten können. </s><s> "" (Wiese,"
"hausarbeiten.de,https://m.hausarbeiten.de/document/282491,„Lassma Kiez sprechen, lan! - Hausarbeiten.de,2020-07-28 12:14,2020,doc#28452894,#13266818357","werde ich mich mit den sprachlichen Merkmalen des Kiezdeutschs beschäftigen. </s><s> In diesem Teil beschäftige ich mich mit","Kiezdeutsch","als sprachliches Phänomen. </s><s> Ich tue dies in Form einer sprachwissenschaftlichen Betrachtung. </s><s> Neue grammatische"
"hausarbeiten.de,https://m.hausarbeiten.de/document/282491,„Lassma Kiez sprechen, lan! - Hausarbeiten.de,2020-07-28 12:14,2020,doc#28452894,#13266818380","Betrachtung. </s><s> Neue grammatische Eigenschaften werden natürlich aus den Kontaktsprachen ins","Kiezdeutsch","transferiert werden. </s><s> Wenn man besonders auf Kiezdeutsch achtet, kann man neue Wörter, neue Wendungen oder ein neues"
"hausarbeiten.de,https://m.hausarbeiten.de/document/282491,„Lassma Kiez sprechen, lan! - Hausarbeiten.de,2020-07-28 12:14,2020,doc#28452894,#13266818388","werden natürlich aus den Kontaktsprachen ins Kiezdeutsch transferiert werden. </s><s> Wenn man besonders auf","Kiezdeutsch","achtet, kann man neue Wörter, neue Wendungen oder ein neues grammatisches System in Kiezdeutsch sehen. </s><s> Heutzutage"
"hausarbeiten.de,https://m.hausarbeiten.de/document/282491,„Lassma Kiez sprechen, lan! - Hausarbeiten.de,2020-07-28 12:14,2020,doc#28452894,#13266818404","man besonders auf Kiezdeutsch achtet, kann man neue Wörter, neue Wendungen oder ein neues grammatisches System in","Kiezdeutsch","sehen. </s><s> Heutzutage diskutieren die Linguisten häufig über Kiezdeutsch und sein eigenes Sprachsystem. </s><s> Manche"
"hausarbeiten.de,https://m.hausarbeiten.de/document/282491,„Lassma Kiez sprechen, lan! - Hausarbeiten.de,2020-07-28 12:14,2020,doc#28452894,#13266818413","oder ein neues grammatisches System in Kiezdeutsch sehen. </s><s> Heutzutage diskutieren die Linguisten häufig über","Kiezdeutsch","und sein eigenes Sprachsystem. </s><s> Manche Linguisten akzeptieren diesen neuen Sprachgebrauch als ""Dialekt"", aber"
"hausarbeiten.de,https://m.hausarbeiten.de/document/282491,„Lassma Kiez sprechen, lan! - Hausarbeiten.de,2020-07-28 12:14,2020,doc#28452894,#13266818449","ihn nicht. </s><s> Im folgenden Kapiteln fokussiere ich mich auf die grammatischen Innovationen des Kiezdeutschs. </s><s>","Kiezdeutsch","ist für mich ein neuer Dialekt, der eigene neue sprachliche Variationen hat. </s><s> In diesem Sinne wird Variation als ein"
"hausarbeiten.de,https://m.hausarbeiten.de/document/282491,„Lassma Kiez sprechen, lan! - Hausarbeiten.de,2020-07-28 12:14,2020,doc#28452894,#13266818523","neuer Stile, Register, im engeren Sinne wegen der Entstehung neuer Wörter. </s><s> In diesem Zusammenhang ist für mich","Kiezdeutsch","ein neuer Dialekt mit seinen typischen und regelhaften Einheiten. </s><s> Jede lebendige Sprache verändert sich an einem Tag"
"hausarbeiten.de,https://m.hausarbeiten.de/document/282491,„Lassma Kiez sprechen, lan! - Hausarbeiten.de,2020-07-28 12:14,2020,doc#28452894,#13266818605","Bedeutungen und es kommen neue Endungen zu Wörtern und andere entfallen. </s><s> Neben diesen Veränderungen sieht man bei","Kiezdeutsch",", dass die Sprecher/innen von Kiezdeutsch neben dem Deutschen noch eine oder sogar mehrere andere Sprache fließend"
"hausarbeiten.de,https://m.hausarbeiten.de/document/282491,„Lassma Kiez sprechen, lan! - Hausarbeiten.de,2020-07-28 12:14,2020,doc#28452894,#13266818613","zu Wörtern und andere entfallen. </s><s> Neben diesen Veränderungen sieht man bei Kiezdeutsch, dass die Sprecher/innen von","Kiezdeutsch","neben dem Deutschen noch eine oder sogar mehrere andere Sprache fließend beherrschen. </s><s> Diese Sprecher/innen"
"hausarbeiten.de,https://m.hausarbeiten.de/document/282491,„Lassma Kiez sprechen, lan! - Hausarbeiten.de,2020-07-28 12:14,2020,doc#28452894,#13266818632","dem Deutschen noch eine oder sogar mehrere andere Sprache fließend beherrschen. </s><s> Diese Sprecher/innen sprechen","Kiezdeutsch","mit ihren Freundinnen und andererseits sprechen sie zum Beispiel Russisch oder Türkisch mit ihrem Großvater oder"
"hausarbeiten.de,https://m.hausarbeiten.de/document/282491,„Lassma Kiez sprechen, lan! - Hausarbeiten.de,2020-07-28 12:14,2020,doc#28452894,#13266818688","oder Sätze vom Türkischen oder Arabischen lernen und sprechen. </s><s> Ich möchte jetzt ein Beispiel für eine Neuerung von","Kiezdeutsch","im lautlichen Bereich veranschaulichen. </s><s> Die Silbe [r] tritt in Kiezdeutsch manchmal am Silbenende in Wörtern wie Tor"
"hausarbeiten.de,https://m.hausarbeiten.de/document/282491,„Lassma Kiez sprechen, lan! - Hausarbeiten.de,2020-07-28 12:14,2020,doc#28452894,#13266818701","jetzt ein Beispiel für eine Neuerung von Kiezdeutsch im lautlichen Bereich veranschaulichen. </s><s> Die Silbe [r] tritt in","Kiezdeutsch","manchmal am Silbenende in Wörtern wie Tor oder lecker auf, die man im Standarddeutschen stattdessen ungefähr als und /"
"hausarbeiten.de,https://m.hausarbeiten.de/document/282491,„Lassma Kiez sprechen, lan! - Hausarbeiten.de,2020-07-28 12:14,2020,doc#28452894,#13266818747","- Laut [ɐ] am Ende aussprechen würde. </s><s> Die Jugendlichen, die in Deutschland geboren sind, sprechen sehr vorherrschend","Kiezdeutsch",". </s><s> Diese Jugendlichen verändern die lautlichen Besonderheiten von Kiezdeutsch, wenn sie Kiezdeutsch sprechen"
"hausarbeiten.de,https://m.hausarbeiten.de/document/282491,„Lassma Kiez sprechen, lan! - Hausarbeiten.de,2020-07-28 12:14,2020,doc#28452894,#13266818756","sind, sprechen sehr vorherrschend Kiezdeutsch. </s><s> Diese Jugendlichen verändern die lautlichen Besonderheiten von","Kiezdeutsch",", wenn sie Kiezdeutsch sprechen möchten. </s><s> Zum Beispiel der Gebrauch von [s] statt [ts] am Wortanfang: Sie sprechen"
"hausarbeiten.de,https://m.hausarbeiten.de/document/282491,„Lassma Kiez sprechen, lan! - Hausarbeiten.de,2020-07-28 12:14,2020,doc#28452894,#13266818760","vorherrschend Kiezdeutsch. </s><s> Diese Jugendlichen verändern die lautlichen Besonderheiten von Kiezdeutsch, wenn sie","Kiezdeutsch","sprechen möchten. </s><s> Zum Beispiel der Gebrauch von [s] statt [ts] am Wortanfang: Sie sprechen beispielsweise statt aus. </s>"
"hausarbeiten.de,https://m.hausarbeiten.de/document/282491,„Lassma Kiez sprechen, lan! - Hausarbeiten.de,2020-07-28 12:14,2020,doc#28452894,#13266818809","vom Typ , also die Ersetzung des sogenannten - Lautes ch durch sch bzw. Im lautlichen Bereich von","Kiezdeutsch","gibt es auch viele starke Einflüsse der anderen Fremdsprachen wie aus dem Türkischen und Arabischen. </s><s> Neue"
"hausarbeiten.de,https://m.hausarbeiten.de/document/282491,„Lassma Kiez sprechen, lan! - Hausarbeiten.de,2020-07-28 12:14,2020,doc#28452894,#13266818862","finden wir einige Beispiele für diese Wendungen. </s><s> In diesem Teil der Arbeit geht es um grammatische Innovationen in","Kiezdeutsch",", also um sprachliche Neuerungen, die sich weniger im Wortschatz als im grammatischen Bereich entwickelt haben. </s><s> Ich"
"hausarbeiten.de,https://m.hausarbeiten.de/document/343343,Arabismen in der deutschen Sprache - Hausarbeiten.de,2020-07-29 23:06,2020,doc#28510750,#13291446983","4.2 Vermittlersprachen 4.3 Direkte Transferenzen des Arabischen ins Deutsche </s><s> 6. Arabismen in der Jugendsprache:","Kiezdeutsch","</s><s> 7. Fazit </s><s> Literaturverzeichnis </s><s> Zucker, Matratze, Giraffe, Alkohol, Rasse oder Marzipan sind Wörter, die in der"
"hausarbeiten.de,https://m.hausarbeiten.de/document/343343,Arabismen in der deutschen Sprache - Hausarbeiten.de,2020-07-29 23:06,2020,doc#28510750,#13291447225","Lautsysteme von Geber- und Nehmersprache zurückzuführen sind. </s><s> Auch arabische Transferenzen im gegenwärtigen","Kiezdeutsch",", welches als Sprachvarie- tät des Deutschen bezeichnet werden kann, werden thematisiert, um zu verdeutlichen, dass"
"valkyrierider.at,https://valkyrierider.at/partnersuche-soltau.php,Partnersuche Soltau Ahlftener Flatt – Wikipedia,2020-07-26 14:01,2020,doc#28938742,#13478653631","Kind aus Soltau zu finden, damit sie nicht pausenlos die kostbare Freizeit alleine mit ihrem Kind verbringen müssen. </s><s>","Kiezdeutsch","– das gebrochene Deutsch, das junge Menschen aus sozialen Brennpunkten oft sprechen – ist ein Dialekt mit eigenen"
"kamera-mistkerl.xyz,http://kamera-mistkerl.xyz/wissen/mensch/philosophie/vom-neger-zum-afroamerikaner-drei-argumente-gegen-eine-politisch-korrekte-sprache_id_3696468p6mp792xydp-.html,Poetische sprache beispiele - politische sprache bedeutet den politischen gebrauch der sprache,2020-07-26 00:08,2020,doc#29472924,#13711547290","in unseren Köpfen sogenannte Frames aktiviert Übungen zur und Beispiele für die Jugendsprache, so funktioniert","Kiezdeutsch",". </s><s> Die Sprache der Jugend aus dem Kiez in einfachen Übungen lernen und verstehen können </s><s> Deutschlands führende"
"literaturkritik.de,https://literaturkritik.de/public/rezension.php?rez_id=17346&ausgabe=201212,Einladung zu Erkundungstouren im „Bergwerk der Sprache“ - Von Gabriele Leupold und Eveline Passet herausgegebener Sammelband eröffnet einen facettenreichen Zugang zur deutschen Sprachgeschichte : literaturkritik.de,2020-07-28 14:39,2020,doc#29589952,#13762103115","schreibenden Autoren in Ostmittel- und Südosteuropa (Balogh), der literarischen Umsetzung von Gastarbeiter- und","Kiezdeutsch","und deren linguistischer und soziokultureller Bewertung (Mayr, Paul, Schumann), zwei wenig erforschten"
"hausarbeiten.de,https://m.hausarbeiten.de/document/133981,Kiezdeutsch. Sprachliche und kommunikative Merkmale - Hausarbeiten.de,2020-07-29 15:31,2020,doc#29630049,#13779174765","letzten Jahren unter den Jugendlichen in Deutschland immer öfter zu beobachten. </s><s> Das so genannte ""Türkendeutsch"", ""","Kiezdeutsch",""" oder ""Kanak Sprak"" ist Gegenstand dieser Arbeit. </s><s> Diese Form der Jugendsprache, die man vor allem in vielen deutschen"
"mundmische.de,https://www.mundmische.de/bedeutung/35008-jdn_pearlen,jdn. pearlen - Bedeutung und Definition | MUNDMISCHE.DE,2020-08-01 11:21,2020,doc#29718693,#13818476489","vor 8 Jahren </s><s> Die Perlen pearlen. </s><s> Man lernt nie aus, Speckkäfer ;) Regine vor 8 Jahren </s><s> Ja genau ""Perle"" gibts ja auf","kiezdeutsch","auch für Freundin :D. Hat sich bei uns halt so eingebürgert, das als Gag zu sagen, grade weils eig kein Sinn ergibt ^^"
"antworten-helfe.top,http://antworten-helfe.top/y-e---3885gt1us/franz%C3%B6sisch-l%C3%A4ndernamen-ohne-artikel.html,Französisch ländernamen ohne artikel | im deutschen verwenden wir die meisten ländernamen ohne,2020-08-03 14:48,2020,doc#29777033,#13844196887","). </s><s> Welche Präpositionen treten auf? </s><s> Welche Ländernamen sind Ausnahmen im Standarddeutschen? </s><s> Was passiert in","Kiezdeutsch","in diesen Fällen Formen Bestimmter Artikel Unbestimmer Artikel Possessivartikel Verschmelzungen Verwendung"
"grin.com,https://www.grin.com/document/520808,Fremd- und Lehnwörter in einer multiethnischen Jugendsprache - GRIN,2020-08-05 22:21,2020,doc#29833678,#13869971663","Untersuchung von Fremd-, beziehungsweise Lehnwörtern in einer multiethnischen Jugendsprache, im Folgenden auch","Kiezdeutsch","genannt. </s><s> Kiezdeutsch ist ein umstrittener Begriff, sowohl in Hinsicht auf seine Bezeichnung, als auch auf den damit"
"grin.com,https://www.grin.com/document/520808,Fremd- und Lehnwörter in einer multiethnischen Jugendsprache - GRIN,2020-08-05 22:21,2020,doc#29833678,#13869971666","-, beziehungsweise Lehnwörtern in einer multiethnischen Jugendsprache, im Folgenden auch Kiezdeutsch genannt. </s><s>","Kiezdeutsch","ist ein umstrittener Begriff, sowohl in Hinsicht auf seine Bezeichnung, als auch auf den damit betitelten"
"grin.com,https://www.grin.com/document/520808,Fremd- und Lehnwörter in einer multiethnischen Jugendsprache - GRIN,2020-08-05 22:21,2020,doc#29833678,#13869971708","Kiezdeutschgebrauch beschränkt, eine umfassende Einordnung des gesamten Phänomens wird dennoch erläutert. </s><s>","Kiezdeutsch","und multiethnische Jugendsprache werden hierbei definitorisch gleichgesetzt. </s><s> Diese Varietät beinhaltet"
"grin.com,https://www.grin.com/document/520808,Fremd- und Lehnwörter in einer multiethnischen Jugendsprache - GRIN,2020-08-05 22:21,2020,doc#29833678,#13869972265","Variation als Bedingung und Ausgangpunkt von sprachwandel sowie sprachwandelprozesse an sich, in welche sich das","Kiezdeutsch","und auch die Belegsammlung auf kontrovers diskutierte Weise einfügen. </s><s> Damit ist gemeint, dass von einigen"
"grin.com,https://www.grin.com/document/520808,Fremd- und Lehnwörter in einer multiethnischen Jugendsprache - GRIN,2020-08-05 22:21,2020,doc#29833678,#13869972291","diskutierte Weise einfügen. </s><s> Damit ist gemeint, dass von einigen Linguisten die Annahme vertreten wird, dass die","kiezdeutsche","Varietät eine besondere, dialektale Dynamik und grammatische produktivität aufweist, die sprachwandelprozesse"
