"corpus","preloaded/detenten20_rft3"
"subcorpus","-"
"concordance size","1749"
"query","Query:[lc=""kiezdeutsch"" | lemma_lc=""kiezdeutsch"" | ascii=""kiezdeutsch""]"
"Reference","Left","KWIC","Right"
"hausarbeiten.de",", S. 79). </s><s> In Kiezdeutsch passiert nichts anderes, doch dort wird zusätzlich eine semantische Bleichung benutzt. </s><s> In","Kiezdeutsch","kann man eine Vorgehensweise erkennen, welche bestimmten grammatikalischen Mustern zu folgen scheint, die im"
"hausarbeiten.de","anwenden, die teilweise über Generationen hinweg auch im typisch Deutschen angewendet werden. </s><s> Die Frage, ob","Kiezdeutsch","nun typisch Deutsch ist, können wir mit ""ja"" beantworten. </s><s> 1 Aus Gründen der Lesbarkeit beschränken wir uns in der"
"wlz-online.de","Mannschaft, würden uns freuen, wenn Ihr mal bei uns vorbeischaut. </s><s> Bis dann... </s><s> Kiezdeutsch-Dialoge Berliner Schüler </s><s>","Kiezdeutsch","wird nicht nur in Migrantenvierteln gesprochen. </s><s> Und auch nicht nur von Teenagern, die mehrsprachig aufwachsen - zum"
"t-online.de","unter Jugendlichen. </s><s> Die Potsdamer Sprachwissenschaftlerin Heike Wiese hat dem Jugendslang, auch bekannt als ""","Kiezdeutsch",""", nun ein Buch gewidmet. </s><s> ""Wie sprecht ... mehr </s><s> Was hören wir da? </s><s> Je fieser die Lehrer, desto weniger Mobbing? </s><s> Je"
"t-online.de","- so auch Marie ... mehr </s><s> Heike Wiese muss zunächst mit einem Missverständnis aufräumen: Nein, das sogenannte ""","Kiezdeutsch",""" ist kein falsches Deutsch. ""Wenn Jugendliche systematisch neue Ausdrücke und Satzstellungen benutzen, dann ist"
"tafari.at","Mittagessen. </s><s> Jetzt habe ich schon zu Mittag gegessen. </s><s> ""Bei diesen neuen grammatischen Konstruktionen bedient sich","Kiezdeutsch","meist aus dem sprachlichen Angebot des Standarddeutschen und weitet bereits existierende Muster innovativ aus. </s><s> """
"theaterderzeit.de","XXI. </s><s> Ausgabe der Kiez-Monatsschau widmet sich dem Thema Sprache, genauer dem vor allem von Jugendlichen benutzten ""","Kiezdeutsch",". </s><s> "" Dem kreativen Sprachhybrid soll mit filmischen Mitteln, in Zusammenarbeit mit den Filmemacherinnen Asl Özarslan"
"dauert-kam.icu","Frauensprache Lass'' uns drüber reden! - fem </s><s> Übungen zur und Beispiele für die Jugendsprache, so funktioniert","Kiezdeutsch",". </s><s> Die Sprache der Jugend aus dem Kiez in einfachen Übungen lernen und verstehen können Beispiel: aufgrund meiner"
"hausarbeiten.de","als Untersuchungsgrundlage dient. </s><s> Schritt vier ist die Analyse, ob jugendsprachliche Tendenzen, die aus dem Buch ''","Kiezdeutsch","'' von Heike Wiese entnommen werden, in der Serie vorkommen und wie sie genutzt werden. </s><s> 2) Forschungsstand </s><s> Bevor sich"
"grin.com","dafür prädestiniert, diese in sein mündliches Vokabular einfließen zu lassen. </s><s> Damit würden also Elemente des","Kiezdeutschen","Teil der gesprochenen Sprache der Schüler werden. </s><s> Dass sich viele solcher in der Umgangssprache verwendeten"
"grin.com","des bekannten deutschen Dichters Johann Wolfgang von Goethe, von welchem in der Einleitung schon in Form eines","kiezdeutschen","Filmtitels die Rede war, verdeutlichen. </s><s> ""Fack ju Göhte"" oder ""Fick dich, Goethe! </s><s> "" könnte durchaus als ein Schlag ins"
"focus.de","Thema bereits in ihrer Doktorarbeit widmete, versuchte daher zu ergründen, warum inzwischen so viele in breitestem","Kiezdeutsch","reden. </s><s> Denn: Den vermeintlichen Fehler machen demnach inzwischen längst nicht mehr nur Migranten, sondern Deutsche"
"wiktionary.org","}} :[2] [[Strich]], ''''Hamburg:'''' [[St.Pauli]] {{Oberbegriffe}} :[1] [[Stadtteil]] {{Beispiele}} :[1] ""Mit","Kiezdeutsch","- allgemein verstanden als Alltagssprache im ''''Kiez,'''' wobei das nordostdeutsch, besonders berlinisch gebrauchte"
"wiktionary.org","herausgebildet hat, in Berlin z.B. in den Stadtbezirken Wedding, Kreuzberg und Neukölln. </s><s> "" Klaus-Dieter Ludwig: ''''","Kiezdeutsch",". </s><s> '''' In: ''''Der Sprachdienst'''' 53, 2009, Seite 119f., Zitat S. 119. :[1] ""Am Wochenende ist mir ein kleines Café in meinem"
"wiktionary.org","wir heute Abend auf''n ''''Kiez'''' gehen? </s><s> Ich geb'' in der Eckkneipe beim Fischmarkt einen aus. </s><s> {{Wortbildungen}} :[1] [[","Kiezdeutsch","]], [[Kiezschule]], [[Kiezsprache]], [[Kiezstreife]] :[2] [[Kiezgröße]], [[Kieztour]] ==== {{Übersetzungen}}"
"hausarbeiten.de","Finale alle Daumen und natürlich auch den anderen drei Finalisten. </s><s> Die neuesten Meldungen </s><s> 2. Was ist eigentlich ""","Kiezdeutsch","""? </s><s> Keine Kanak Sprak 2.1. </s><s> Sprachwissenschaftliche Betrachtung des Kiezdeutschs 2.2. </s><s> Die Dynamik von Kiezdeutsch im"
"hausarbeiten.de","""Kiezdeutsch""? </s><s> Keine Kanak Sprak 2.1. </s><s> Sprachwissenschaftliche Betrachtung des Kiezdeutschs 2.2. </s><s> Die Dynamik von","Kiezdeutsch","im mehrsprachigen Kontext 2.3. </s><s> Kiezdeutsch: Grammatische Innovationen und ihre Basis 2.4. </s><s> Sprachliche Neuerungen"
"hausarbeiten.de","Betrachtung des Kiezdeutschs 2.2. </s><s> Die Dynamik von Kiezdeutsch im mehrsprachigen Kontext 2.3. </s><s>","Kiezdeutsch",": Grammatische Innovationen und ihre Basis 2.4. </s><s> Sprachliche Neuerungen in Kiezdeutsch 2.4.1. </s><s> Wortstellung in"
"hausarbeiten.de","mehrsprachigen Kontext 2.3. </s><s> Kiezdeutsch: Grammatische Innovationen und ihre Basis 2.4. </s><s> Sprachliche Neuerungen in","Kiezdeutsch","2.4.1. </s><s> Wortstellung in Kiezdeutsch 2.4.2. </s><s> Artikel und Pronomen 2.4.3. </s><s> Neue Wörter und feste Wendungen 2.4.4. </s>"
"hausarbeiten.de",": Grammatische Innovationen und ihre Basis 2.4. </s><s> Sprachliche Neuerungen in Kiezdeutsch 2.4.1. </s><s> Wortstellung in","Kiezdeutsch","2.4.2. </s><s> Artikel und Pronomen 2.4.3. </s><s> Neue Wörter und feste Wendungen 2.4.4. </s><s> Wegfall des Werbs ""sein"" 10 2.4.5. </s><s> Neue"
"hausarbeiten.de","und Pronomen 2.4.3. </s><s> Neue Wörter und feste Wendungen 2.4.4. </s><s> Wegfall des Werbs ""sein"" 10 2.4.5. </s><s> Neue Fremdwörter </s><s> 3.","Kiezdeutsch","ist eine Mischsprache? </s><s> 4. Wer spricht Kiezdeutsch? </s><s> 5. Kiezdeutsch in anderen Ländern Europas </s><s> 6. Ist Kiezdeutsch ein"
"hausarbeiten.de","2.4.4. </s><s> Wegfall des Werbs ""sein"" 10 2.4.5. </s><s> Neue Fremdwörter </s><s> 3. Kiezdeutsch ist eine Mischsprache? </s><s> 4. Wer spricht","Kiezdeutsch","? </s><s> 5. Kiezdeutsch in anderen Ländern Europas </s><s> 6. Ist Kiezdeutsch ein Dialekt? 6.1. </s><s> Dialekte, Soziolekte, Regiolekte"
"hausarbeiten.de","des Werbs ""sein"" 10 2.4.5. </s><s> Neue Fremdwörter </s><s> 3. Kiezdeutsch ist eine Mischsprache? </s><s> 4. Wer spricht Kiezdeutsch? </s><s> 5.","Kiezdeutsch","in anderen Ländern Europas </s><s> 6. Ist Kiezdeutsch ein Dialekt? 6.1. </s><s> Dialekte, Soziolekte, Regiolekte 6.2. </s><s> Dialekt oder"
"hausarbeiten.de","<s> 3. Kiezdeutsch ist eine Mischsprache? </s><s> 4. Wer spricht Kiezdeutsch? </s><s> 5. Kiezdeutsch in anderen Ländern Europas </s><s> 6. Ist","Kiezdeutsch","ein Dialekt? 6.1. </s><s> Dialekte, Soziolekte, Regiolekte 6.2. </s><s> Dialekt oder Standarddeutsch? 6.3. </s><s> Jugendsprache,"
"hausarbeiten.de","<s> 1. Einleitung </s><s> Die vorliegende Arbeit müsste ich ""Lassma Kiez sprechen, lan!: Eine linguistische Untersuchung von","Kiezdeutsch",""" nennen. </s><s> Das linguistische Hauptseminar 52-149 Metaphern von Sprache bei Herrn Prof. Dr. Svend Sager im"
"hausarbeiten.de","Grund beschäftige ich mich in dieser Seminararbeit ebenfalls mit der Analyse des Kiezdeutschs. </s><s> Was ist eigentlich","Kiezdeutsch","? </s><s> Wer spricht Kiezdeutsch? </s><s> Kann man Kiezdeutsch als einen Dialekt akzeptieren oder ist es falsches Deutsch? </s><s> Diese"
"hausarbeiten.de","in dieser Seminararbeit ebenfalls mit der Analyse des Kiezdeutschs. </s><s> Was ist eigentlich Kiezdeutsch? </s><s> Wer spricht","Kiezdeutsch","? </s><s> Kann man Kiezdeutsch als einen Dialekt akzeptieren oder ist es falsches Deutsch? </s><s> Diese Hausarbeit soll als"
"hausarbeiten.de","ebenfalls mit der Analyse des Kiezdeutschs. </s><s> Was ist eigentlich Kiezdeutsch? </s><s> Wer spricht Kiezdeutsch? </s><s> Kann man","Kiezdeutsch","als einen Dialekt akzeptieren oder ist es falsches Deutsch? </s><s> Diese Hausarbeit soll als Endarbeit und Modulabschluss"
"hausarbeiten.de","für das Seminar Metaphern von Sprache dienen und sie soll dazu beitragen, eine sprachwissenschaftliche Sicht auf","Kiezdeutsch","zu entwickeln. </s><s> In der Arbeit werden die Begriffe Jugendsprache, Kiezdeutsch, Dialekt, Soziolekt, Regiolekt usw."
"hausarbeiten.de","sprachwissenschaftliche Sicht auf Kiezdeutsch zu entwickeln. </s><s> In der Arbeit werden die Begriffe Jugendsprache,","Kiezdeutsch",", Dialekt, Soziolekt, Regiolekt usw. anhand der abstrakten Beispiele diskutiert. </s><s> Was ist eigentlich Kiezdeutsch? </s>"
"hausarbeiten.de",", Kiezdeutsch, Dialekt, Soziolekt, Regiolekt usw. anhand der abstrakten Beispiele diskutiert. </s><s> Was ist eigentlich","Kiezdeutsch","? </s><s> Ist es ein Dialekt oder eine neue Art der Sprache? </s><s> ""Kanak-Sprak"", ""Türkendeutsch"" oder ""Kiezdeutsch"" sind nur drei"
"hausarbeiten.de","ist eigentlich Kiezdeutsch? </s><s> Ist es ein Dialekt oder eine neue Art der Sprache? </s><s> ""Kanak-Sprak"", ""Türkendeutsch"" oder ""","Kiezdeutsch",""" sind nur drei der Begriffe, die für die Sprache jugendlicher Migranten gebraucht werden. </s><s> Diese neue Art des Dialekts"
"hausarbeiten.de","werden. </s><s> Diese neue Art des Dialekts kann als ""krass reden"" oder ""Kiezsprache von den Jugendlichen"" benannt werden"". </s><s> ""","Kiezdeutsch",""" kann als ein sprachliches Phänomen in der Sprachwissenschaft akzeptiert werden, welches sich vor allem in"
"hausarbeiten.de",", welches sich vor allem in Megastädten mit vielen verschiedenen Einwanderergruppen etabliert hat. </s><s> Außerdem ist an","Kiezdeutsch","interessant, dass nicht nur die jungen Migranten diese Sprache gebrauchen, sondern auch die deutschen Freunde aus"
"hausarbeiten.de","auch die deutschen Freunde aus ihrer unmittelbaren Umgebung. </s><s> Diese deutschen Jugendlichen beherrschen neben","Kiezdeutsch","durchaus die standardsprachlichen Varietäten des Deutschen. </s><s> Ähnliche Jugendsprachen gibt es auch in anderen"
"hausarbeiten.de","Jugendsprachen gibt es auch in anderen Ländern von Europa wie in Schweden, in Dänemark und in den Niederlanden. </s><s> In","Kiezdeutsch","sieht man sprachliche Kreativität, mit anderem Wort ""Neuerungen"", und ""grammatische Innovation"". </s><s> Die"
"hausarbeiten.de","man sprachliche Kreativität, mit anderem Wort ""Neuerungen"", und ""grammatische Innovation"". </s><s> Die Jugendlichen, die","Kiezdeutsch","sprechen, verwenden beispielsweise eine Reihe neuer Fremdwörter aus dem Türkischen, Arabischen oder Russischen,"
"hausarbeiten.de","dem Arabischen usw. </s><s> Diese Hausarbeit mit dem Titel ""Lassma Kiez sprechn lan!: Eine linguistische Untersuchung von","Kiezdeutsch",""" – eine grammatische und linguistische Untersuchung zu Kiezdeutsch – untersucht auf der Basis eines Korpus"
"hausarbeiten.de","lan!: Eine linguistische Untersuchung von Kiezdeutsch"" – eine grammatische und linguistische Untersuchung zu","Kiezdeutsch","– untersucht auf der Basis eines Korpus gesprochener Sprache von Jugendlichen verschiedene grammatische und"
"hausarbeiten.de","Städten, immer öfter zu beobachten. </s><s> Diese Art des Deutschen wird ""Türkendeutsch"", ""Kanak Sprak"" oder meistens ""","Kiezdeutsch",""" genannt. </s><s> Kiezdeutsch wird häufig von den Jugendlichen mit Migrationshintergrund gesprochen. </s><s> Können diese"
"hausarbeiten.de","zu beobachten. </s><s> Diese Art des Deutschen wird ""Türkendeutsch"", ""Kanak Sprak"" oder meistens ""Kiezdeutsch"" genannt. </s><s>","Kiezdeutsch","wird häufig von den Jugendlichen mit Migrationshintergrund gesprochen. </s><s> Können diese Jugendlichen, die"
"hausarbeiten.de","wird häufig von den Jugendlichen mit Migrationshintergrund gesprochen. </s><s> Können diese Jugendlichen, die","Kiezdeutsch","in großen Städten sprechen, nicht richtig Deutsch? </s><s> Wieso haben sie eine große Tendenz, diese Sprache zu sprechen? </s>"
"hausarbeiten.de","? </s><s> Wieso haben sie eine große Tendenz, diese Sprache zu sprechen? </s><s> Heike Wiese wollte uns in ihrem Buch zeigen, dass","Kiezdeutsch","ein neuer Dialekt im Deutschen ist. </s><s> Jetzt möchte ich einen Abschnitt dazu aus dem Buch von Heike Wiese zitieren. </s><s> "" In"
"hausarbeiten.de","sprachliche Entwicklungen[1]. </s><s> Im folgenden Gesprächsausschnitt findet man ganz verschiedene Konstruktionen bei","Kiezdeutsch","aus dem Standarddeutsch. </s><s> In diesem Gespräch sprechen zwei junge Frauen mit türkischem Migrationshintergund in"
"hausarbeiten.de","ganz anderen Aussprache. </s><s> Bei der geschriebenen Sprache spricht man normalerweise dieses Pronomen als ""ich"" aus. </s><s> Die","Kiezdeutsch","sprechenden Jugendlichen sprechen aber im Allgemeinen ""ich"" als ""isch"" bei der gesprochenen Sprache aus. </s><s> In der"
"hausarbeiten.de",", Solarium gehen). </s><s> Nach diesen einführenden Beispielen möchte ich hier noch einmal die Definition von Heike Wiese für","Kiezdeutsch","zitieren. </s><s> "" Kiezdeutsch ist ein Sprachgebrauch im Deutschen, der sich unter Jugendlichen in Wohnvierteln wie"
"hausarbeiten.de","einführenden Beispielen möchte ich hier noch einmal die Definition von Heike Wiese für Kiezdeutsch zitieren. </s><s> ""","Kiezdeutsch","ist ein Sprachgebrauch im Deutschen, der sich unter Jugendlichen in Wohnvierteln wie Berlin-Kreuzberg entwickelt"
"hausarbeiten.de","– und die Ausschnitte,[...], stammen auch alle aus Gesprächen unter Kreuzberger Jugendlichen[3]. </s><s> "" </s><s> Natürlich ist","Kiezdeutsch","nicht auf Kreuzberg beschränkt, Jugendliche sprechen diesen neu entwickelten Dialekt in multiethnischen"
"hausarbeiten.de","Wohngebieten in Deutschland, wo Menschen mit unterschiedlicher Herkunft zusammenleben. </s><s> Das bedeutet, dass","Kiezdeutsch","als eine informelle, alltagssprachliche Form des Deutschen zu akzeptieren ist. </s><s> Man kann gerne sagen, dass"
"hausarbeiten.de","als eine informelle, alltagssprachliche Form des Deutschen zu akzeptieren ist. </s><s> Man kann gerne sagen, dass","Kiezdeutsch","Deutsch ist. </s><s> "" Kiezdeutsch ist jedoch nichts Exotisches oder Fremdes, sondern ist ein deutscher Dialekt mit hohem"
"hausarbeiten.de",", alltagssprachliche Form des Deutschen zu akzeptieren ist. </s><s> Man kann gerne sagen, dass Kiezdeutsch Deutsch ist. </s><s> ""","Kiezdeutsch","ist jedoch nichts Exotisches oder Fremdes, sondern ist ein deutscher Dialekt mit hohem Wiedererkennungswert"" ("
"hausarbeiten.de",""" (Wiese, Heike (2012): S.15) </s><s> Das habe ich im vorigen Satz gemeint. </s><s> Die sprachlichen Eigenheiten von","Kiezdeutsch","können nicht getrennt vom System der deutschen Grammatik analysiert werden. </s><s> Wenn man eine sprachliche Einheit in"
"hausarbeiten.de","können nicht getrennt vom System der deutschen Grammatik analysiert werden. </s><s> Wenn man eine sprachliche Einheit in","Kiezdeutsch","sieht, wäre es auch möglich, dass man diese Einheit im Standarddeutsch sehen kann. </s><s> Heike Wiese verwendet einen"
"hausarbeiten.de","auch möglich, dass man diese Einheit im Standarddeutsch sehen kann. </s><s> Heike Wiese verwendet einen anderen Begriff für","Kiezdeutsch","und sie nennt Kiezdeutsch als "" Turbodialekt "" in ihrem Buch: </s><s> "" Das Besondere an Kiezdeutsch ist der Aspekt, der es zu"
"hausarbeiten.de","Einheit im Standarddeutsch sehen kann. </s><s> Heike Wiese verwendet einen anderen Begriff für Kiezdeutsch und sie nennt","Kiezdeutsch","als "" Turbodialekt "" in ihrem Buch: </s><s> "" Das Besondere an Kiezdeutsch ist der Aspekt, der es zu einem so spannenden"
"hausarbeiten.de","einen anderen Begriff für Kiezdeutsch und sie nennt Kiezdeutsch als "" Turbodialekt "" in ihrem Buch: </s><s> "" Das Besondere an","Kiezdeutsch","ist der Aspekt, der es zu einem so spannenden deutschen Dialekt macht, dass es sehr viel dynamischer ist als andere"
"hausarbeiten.de","Aspekt, der es zu einem so spannenden deutschen Dialekt macht, dass es sehr viel dynamischer ist als andere Dialekte. </s><s>","Kiezdeutsch","kann man sich als eine Art vorstellen, in dem wir Sprachentwicklung wie im Zeitraffer beobachten können. </s><s> "" (Wiese,"
"hausarbeiten.de","werde ich mich mit den sprachlichen Merkmalen des Kiezdeutschs beschäftigen. </s><s> In diesem Teil beschäftige ich mich mit","Kiezdeutsch","als sprachliches Phänomen. </s><s> Ich tue dies in Form einer sprachwissenschaftlichen Betrachtung. </s><s> Neue grammatische"
"hausarbeiten.de","Betrachtung. </s><s> Neue grammatische Eigenschaften werden natürlich aus den Kontaktsprachen ins","Kiezdeutsch","transferiert werden. </s><s> Wenn man besonders auf Kiezdeutsch achtet, kann man neue Wörter, neue Wendungen oder ein neues"
"hausarbeiten.de","werden natürlich aus den Kontaktsprachen ins Kiezdeutsch transferiert werden. </s><s> Wenn man besonders auf","Kiezdeutsch","achtet, kann man neue Wörter, neue Wendungen oder ein neues grammatisches System in Kiezdeutsch sehen. </s><s> Heutzutage"
"hausarbeiten.de","man besonders auf Kiezdeutsch achtet, kann man neue Wörter, neue Wendungen oder ein neues grammatisches System in","Kiezdeutsch","sehen. </s><s> Heutzutage diskutieren die Linguisten häufig über Kiezdeutsch und sein eigenes Sprachsystem. </s><s> Manche"
"hausarbeiten.de","oder ein neues grammatisches System in Kiezdeutsch sehen. </s><s> Heutzutage diskutieren die Linguisten häufig über","Kiezdeutsch","und sein eigenes Sprachsystem. </s><s> Manche Linguisten akzeptieren diesen neuen Sprachgebrauch als ""Dialekt"", aber"
"hausarbeiten.de","ihn nicht. </s><s> Im folgenden Kapiteln fokussiere ich mich auf die grammatischen Innovationen des Kiezdeutschs. </s><s>","Kiezdeutsch","ist für mich ein neuer Dialekt, der eigene neue sprachliche Variationen hat. </s><s> In diesem Sinne wird Variation als ein"
"hausarbeiten.de","neuer Stile, Register, im engeren Sinne wegen der Entstehung neuer Wörter. </s><s> In diesem Zusammenhang ist für mich","Kiezdeutsch","ein neuer Dialekt mit seinen typischen und regelhaften Einheiten. </s><s> Jede lebendige Sprache verändert sich an einem Tag"
"hausarbeiten.de","Bedeutungen und es kommen neue Endungen zu Wörtern und andere entfallen. </s><s> Neben diesen Veränderungen sieht man bei","Kiezdeutsch",", dass die Sprecher/innen von Kiezdeutsch neben dem Deutschen noch eine oder sogar mehrere andere Sprache fließend"
"hausarbeiten.de","zu Wörtern und andere entfallen. </s><s> Neben diesen Veränderungen sieht man bei Kiezdeutsch, dass die Sprecher/innen von","Kiezdeutsch","neben dem Deutschen noch eine oder sogar mehrere andere Sprache fließend beherrschen. </s><s> Diese Sprecher/innen"
"hausarbeiten.de","dem Deutschen noch eine oder sogar mehrere andere Sprache fließend beherrschen. </s><s> Diese Sprecher/innen sprechen","Kiezdeutsch","mit ihren Freundinnen und andererseits sprechen sie zum Beispiel Russisch oder Türkisch mit ihrem Großvater oder"
"hausarbeiten.de","oder Sätze vom Türkischen oder Arabischen lernen und sprechen. </s><s> Ich möchte jetzt ein Beispiel für eine Neuerung von","Kiezdeutsch","im lautlichen Bereich veranschaulichen. </s><s> Die Silbe [r] tritt in Kiezdeutsch manchmal am Silbenende in Wörtern wie Tor"
"hausarbeiten.de","jetzt ein Beispiel für eine Neuerung von Kiezdeutsch im lautlichen Bereich veranschaulichen. </s><s> Die Silbe [r] tritt in","Kiezdeutsch","manchmal am Silbenende in Wörtern wie Tor oder lecker auf, die man im Standarddeutschen stattdessen ungefähr als und /"
"hausarbeiten.de","- Laut [ɐ] am Ende aussprechen würde. </s><s> Die Jugendlichen, die in Deutschland geboren sind, sprechen sehr vorherrschend","Kiezdeutsch",". </s><s> Diese Jugendlichen verändern die lautlichen Besonderheiten von Kiezdeutsch, wenn sie Kiezdeutsch sprechen"
"hausarbeiten.de","sind, sprechen sehr vorherrschend Kiezdeutsch. </s><s> Diese Jugendlichen verändern die lautlichen Besonderheiten von","Kiezdeutsch",", wenn sie Kiezdeutsch sprechen möchten. </s><s> Zum Beispiel der Gebrauch von [s] statt [ts] am Wortanfang: Sie sprechen"
"hausarbeiten.de","vorherrschend Kiezdeutsch. </s><s> Diese Jugendlichen verändern die lautlichen Besonderheiten von Kiezdeutsch, wenn sie","Kiezdeutsch","sprechen möchten. </s><s> Zum Beispiel der Gebrauch von [s] statt [ts] am Wortanfang: Sie sprechen beispielsweise statt aus. </s>"
"hausarbeiten.de","vom Typ , also die Ersetzung des sogenannten - Lautes ch durch sch bzw. Im lautlichen Bereich von","Kiezdeutsch","gibt es auch viele starke Einflüsse der anderen Fremdsprachen wie aus dem Türkischen und Arabischen. </s><s> Neue"
"hausarbeiten.de","finden wir einige Beispiele für diese Wendungen. </s><s> In diesem Teil der Arbeit geht es um grammatische Innovationen in","Kiezdeutsch",", also um sprachliche Neuerungen, die sich weniger im Wortschatz als im grammatischen Bereich entwickelt haben. </s><s> Ich"
"hausarbeiten.de","4.2 Vermittlersprachen 4.3 Direkte Transferenzen des Arabischen ins Deutsche </s><s> 6. Arabismen in der Jugendsprache:","Kiezdeutsch","</s><s> 7. Fazit </s><s> Literaturverzeichnis </s><s> Zucker, Matratze, Giraffe, Alkohol, Rasse oder Marzipan sind Wörter, die in der"
"hausarbeiten.de","Lautsysteme von Geber- und Nehmersprache zurückzuführen sind. </s><s> Auch arabische Transferenzen im gegenwärtigen","Kiezdeutsch",", welches als Sprachvarie- tät des Deutschen bezeichnet werden kann, werden thematisiert, um zu verdeutlichen, dass"
"valkyrierider.at","Kind aus Soltau zu finden, damit sie nicht pausenlos die kostbare Freizeit alleine mit ihrem Kind verbringen müssen. </s><s>","Kiezdeutsch","– das gebrochene Deutsch, das junge Menschen aus sozialen Brennpunkten oft sprechen – ist ein Dialekt mit eigenen"
"kamera-mistkerl.xyz","in unseren Köpfen sogenannte Frames aktiviert Übungen zur und Beispiele für die Jugendsprache, so funktioniert","Kiezdeutsch",". </s><s> Die Sprache der Jugend aus dem Kiez in einfachen Übungen lernen und verstehen können </s><s> Deutschlands führende"
"literaturkritik.de","schreibenden Autoren in Ostmittel- und Südosteuropa (Balogh), der literarischen Umsetzung von Gastarbeiter- und","Kiezdeutsch","und deren linguistischer und soziokultureller Bewertung (Mayr, Paul, Schumann), zwei wenig erforschten"
"hausarbeiten.de","letzten Jahren unter den Jugendlichen in Deutschland immer öfter zu beobachten. </s><s> Das so genannte ""Türkendeutsch"", ""","Kiezdeutsch",""" oder ""Kanak Sprak"" ist Gegenstand dieser Arbeit. </s><s> Diese Form der Jugendsprache, die man vor allem in vielen deutschen"
"mundmische.de","vor 8 Jahren </s><s> Die Perlen pearlen. </s><s> Man lernt nie aus, Speckkäfer ;) Regine vor 8 Jahren </s><s> Ja genau ""Perle"" gibts ja auf","kiezdeutsch","auch für Freundin :D. Hat sich bei uns halt so eingebürgert, das als Gag zu sagen, grade weils eig kein Sinn ergibt ^^"
"antworten-helfe.top","). </s><s> Welche Präpositionen treten auf? </s><s> Welche Ländernamen sind Ausnahmen im Standarddeutschen? </s><s> Was passiert in","Kiezdeutsch","in diesen Fällen Formen Bestimmter Artikel Unbestimmer Artikel Possessivartikel Verschmelzungen Verwendung"
"grin.com","Untersuchung von Fremd-, beziehungsweise Lehnwörtern in einer multiethnischen Jugendsprache, im Folgenden auch","Kiezdeutsch","genannt. </s><s> Kiezdeutsch ist ein umstrittener Begriff, sowohl in Hinsicht auf seine Bezeichnung, als auch auf den damit"
"grin.com","-, beziehungsweise Lehnwörtern in einer multiethnischen Jugendsprache, im Folgenden auch Kiezdeutsch genannt. </s><s>","Kiezdeutsch","ist ein umstrittener Begriff, sowohl in Hinsicht auf seine Bezeichnung, als auch auf den damit betitelten"
"grin.com","Kiezdeutschgebrauch beschränkt, eine umfassende Einordnung des gesamten Phänomens wird dennoch erläutert. </s><s>","Kiezdeutsch","und multiethnische Jugendsprache werden hierbei definitorisch gleichgesetzt. </s><s> Diese Varietät beinhaltet"
"grin.com","Variation als Bedingung und Ausgangpunkt von sprachwandel sowie sprachwandelprozesse an sich, in welche sich das","Kiezdeutsch","und auch die Belegsammlung auf kontrovers diskutierte Weise einfügen. </s><s> Damit ist gemeint, dass von einigen"
"grin.com","diskutierte Weise einfügen. </s><s> Damit ist gemeint, dass von einigen Linguisten die Annahme vertreten wird, dass die","kiezdeutsche","Varietät eine besondere, dialektale Dynamik und grammatische produktivität aufweist, die sprachwandelprozesse"
"grin.com",", welche oft Quelle lexikalischer Erneuerungen für den standardwortschatz ist. </s><s> Die Herleitung der Bezeichnungen ""","Kiezdeutsch",""" sowie ""multiethnische Jugendsprache"" an sich werden dabei ebenso ersichtlich gemacht. </s><s> Grammatische Merkmale des"
"grin.com","ebenso ersichtlich gemacht. </s><s> Grammatische Merkmale des Kiezdeutschen werden erläutert, und darüber hinaus, wie","Kiezdeutsch","in den Medien präsent ist und wie der sprachgebrauch und diese Modalität in Wechselwirkung zueinander- stehen. </s><s> Im"
"grin.com","Vorgehen und die Zuweisung der untersuchungsvariablen. </s><s> Bezüglich der Materialauswahl wird erläutert, welche","kiezdeutschen","Merkmale an den Belegen festzumachen sind. </s><s> Bei der Analyse der Belegsammlung wird auf die folgenden Fragestellungen"
"grin.com","Hypothesen angenommen: </s><s> I. Fremdsprachliches Material in internetbasierter Kommunikation im jugendlichen","Kiezdeutsch","hat in den vergangenen 11 Jahren Änderungen erfahren II. Innerhalb neuer Gebersprachen haben türkisch-arabische"
"grin.com","zugenommen III. Fremdwörter haben weiterhin einen stark expressiven und individuellen Charakter im jugendlichen","Kiezdeutsch","</s><s> 2 Theoretischer Teil </s><s> 2.1 Einleitung </s><s> Sprachliche Variation, Sprachkontakt und sprachlicher Wandel sind zugleich"
"grin.com","Bestandteile und fortwährende Merkmale aller Sprachsysteme. </s><s> Dies sind Aspekte der deutschen Sprache, in denen","Kiezdeutsch","entsteht und angesiedelt ist. </s><s> Kiezdeutschsprecher/-innen bedienen sich je nach Kommunikationsanlass"
"grin.com","von Erwachsenen"" (WIESE 2012: 46). </s><s> Wird die Bezeichnung ""multiethnische Jugendsprache"" gleichgesetzt mit ""","Kiezdeutsch",""" suggeriert dies bereits, dass die Einordnung auch eine Perspektivfrage ist. </s><s> So kann Kiezdeutsch als reine"
"grin.com","mit ""Kiezdeutsch"" suggeriert dies bereits, dass die Einordnung auch eine Perspektivfrage ist. </s><s> So kann","Kiezdeutsch","als reine Jugendvarietät bezeichnet werden, wenn man sich auf den Großteil der Sprecher/-innen fokussiert. </s><s> Die"
